,Unnamed: 0,filename,setor,fold,quintilRenda
69,69,HXBcd3CgPemrbrb2wuE_jQ-90.jpg,352042605000022.0,2,4.0
70,70,HXBcd3CgPemrbrb2wuE_jQ-180.jpg,352042605000022.0,2,4.0
71,71,HXBcd3CgPemrbrb2wuE_jQ-270.jpg,352042605000022.0,2,4.0
72,72,igg_YfXt0zjVtryERDdMGQ-0.jpg,352330505000003.0,2,5.0
73,73,igg_YfXt0zjVtryERDdMGQ-90.jpg,352330505000003.0,2,5.0
74,74,igg_YfXt0zjVtryERDdMGQ-180.jpg,352330505000003.0,2,5.0
75,75,igg_YfXt0zjVtryERDdMGQ-270.jpg,352330505000003.0,2,5.0
76,76,XimA6nZDYEaYw6P_3Wvf-A-0.jpg,352330505000003.0,2,5.0
77,77,XimA6nZDYEaYw6P_3Wvf-A-90.jpg,352330505000003.0,2,5.0
78,78,XimA6nZDYEaYw6P_3Wvf-A-180.jpg,352330505000003.0,2,5.0
79,79,XimA6nZDYEaYw6P_3Wvf-A-270.jpg,352330505000003.0,2,5.0
80,80,ydpzb6la-LkechO_T6QJjA-0.jpg,352330505000004.0,2,5.0
81,81,ydpzb6la-LkechO_T6QJjA-90.jpg,352330505000004.0,2,5.0
82,82,ydpzb6la-LkechO_T6QJjA-180.jpg,352330505000004.0,2,5.0
83,83,ydpzb6la-LkechO_T6QJjA-270.jpg,352330505000004.0,2,5.0
84,84,Z2vjtwavTGdFwbYprqZVKg-0.jpg,352330505000004.0,2,5.0
85,85,Z2vjtwavTGdFwbYprqZVKg-90.jpg,352330505000004.0,2,5.0
86,86,Z2vjtwavTGdFwbYprqZVKg-180.jpg,352330505000004.0,2,5.0
87,87,Z2vjtwavTGdFwbYprqZVKg-270.jpg,352330505000004.0,2,5.0
88,88,nPEAui3dekT5TKl9VbHLXg-0.jpg,352460005000009.0,2,5.0
89,89,nPEAui3dekT5TKl9VbHLXg-90.jpg,352460005000009.0,2,5.0
90,90,nPEAui3dekT5TKl9VbHLXg-180.jpg,352460005000009.0,2,5.0
91,91,nPEAui3dekT5TKl9VbHLXg-270.jpg,352460005000009.0,2,5.0
92,92,Ccd-kywQDIsV0VrK1pB5Rw-0.jpg,352460005000001.0,2,5.0
93,93,Ccd-kywQDIsV0VrK1pB5Rw-90.jpg,352460005000001.0,2,5.0
94,94,Ccd-kywQDIsV0VrK1pB5Rw-180.jpg,352460005000001.0,2,5.0
95,95,Ccd-kywQDIsV0VrK1pB5Rw-270.jpg,352460005000001.0,2,5.0
96,96,bJmPfkUPCfmmMtpo6g5C8A-0.jpg,352610005000019.0,2,5.0
97,97,bJmPfkUPCfmmMtpo6g5C8A-90.jpg,352610005000019.0,2,5.0
98,98,bJmPfkUPCfmmMtpo6g5C8A-180.jpg,352610005000019.0,2,5.0
99,99,bJmPfkUPCfmmMtpo6g5C8A-270.jpg,352610005000019.0,2,5.0
100,100,SFbAtkDNbkWH6UvqWKwIWg-0.jpg,352610005000017.0,2,2.0
101,101,SFbAtkDNbkWH6UvqWKwIWg-90.jpg,352610005000017.0,2,2.0
102,102,SFbAtkDNbkWH6UvqWKwIWg-180.jpg,352610005000017.0,2,2.0
103,103,SFbAtkDNbkWH6UvqWKwIWg-270.jpg,352610005000017.0,2,2.0
104,104,n4Uor4IhamTFrpmVxYgPWQ-0.jpg,352610005000007.0,2,3.0
105,105,n4Uor4IhamTFrpmVxYgPWQ-90.jpg,352610005000007.0,2,3.0
106,106,n4Uor4IhamTFrpmVxYgPWQ-180.jpg,352610005000007.0,2,3.0
107,107,n4Uor4IhamTFrpmVxYgPWQ-270.jpg,352610005000007.0,2,3.0
108,108,qsWbbIDeOxpeA2H1Kiql2A-0.jpg,352990605000001.0,2,5.0
109,109,qsWbbIDeOxpeA2H1Kiql2A-90.jpg,352990605000001.0,2,5.0
110,110,qsWbbIDeOxpeA2H1Kiql2A-180.jpg,352990605000001.0,2,5.0
111,111,qsWbbIDeOxpeA2H1Kiql2A-270.jpg,352990605000001.0,2,5.0
112,112,VJd3mB3_C60lrQPfMz01ug-0.jpg,352990605000013.0,2,4.0
113,113,VJd3mB3_C60lrQPfMz01ug-90.jpg,352990605000013.0,2,4.0
114,114,VJd3mB3_C60lrQPfMz01ug-180.jpg,352990605000013.0,2,4.0
115,115,VJd3mB3_C60lrQPfMz01ug-270.jpg,352990605000013.0,2,4.0
116,116,cs_IakKDEZj0uMt-xdSVEQ-0.jpg,354260205000010.0,2,5.0
117,117,cs_IakKDEZj0uMt-xdSVEQ-90.jpg,354260205000010.0,2,5.0
118,118,cs_IakKDEZj0uMt-xdSVEQ-180.jpg,354260205000010.0,2,5.0
119,119,cs_IakKDEZj0uMt-xdSVEQ-270.jpg,354260205000010.0,2,5.0
120,120,zu14nXS6OBYyjZj5CgDHkQ-0.jpg,354260205000011.0,2,5.0
121,121,zu14nXS6OBYyjZj5CgDHkQ-90.jpg,354260205000011.0,2,5.0
122,122,zu14nXS6OBYyjZj5CgDHkQ-180.jpg,354260205000011.0,2,5.0
123,123,zu14nXS6OBYyjZj5CgDHkQ-270.jpg,354260205000011.0,2,5.0
124,124,CexWADPpBU_AYT6s8VNomQ-0.jpg,354260205000011.0,2,5.0
125,125,CexWADPpBU_AYT6s8VNomQ-90.jpg,354260205000011.0,2,5.0
126,126,CexWADPpBU_AYT6s8VNomQ-180.jpg,354260205000011.0,2,5.0
127,127,CexWADPpBU_AYT6s8VNomQ-270.jpg,354260205000011.0,2,5.0
128,128,ePYYHdYrh_ez9V_frigfkw-0.jpg,354260205000018.0,2,5.0
129,129,ePYYHdYrh_ez9V_frigfkw-90.jpg,354260205000018.0,2,5.0
130,130,ePYYHdYrh_ez9V_frigfkw-180.jpg,354260205000018.0,2,5.0
131,131,ePYYHdYrh_ez9V_frigfkw-270.jpg,354260205000018.0,2,5.0
132,132,wohG3ePEfA2KpJVKt_P6AA-0.jpg,354260205000020.0,2,5.0
133,133,wohG3ePEfA2KpJVKt_P6AA-90.jpg,354260205000020.0,2,5.0
134,134,wohG3ePEfA2KpJVKt_P6AA-180.jpg,354260205000020.0,2,5.0
135,135,wohG3ePEfA2KpJVKt_P6AA-270.jpg,354260205000020.0,2,5.0
136,136,p6ucYNds3OPjZNhjD70TaQ-0.jpg,354260205000025.0,2,3.0
137,137,p6ucYNds3OPjZNhjD70TaQ-90.jpg,354260205000025.0,2,3.0
138,138,p6ucYNds3OPjZNhjD70TaQ-180.jpg,354260205000025.0,2,3.0
139,139,p6ucYNds3OPjZNhjD70TaQ-270.jpg,354260205000025.0,2,3.0
140,140,R5lavbU5t9O_8x-kbE8xVA-0.jpg,355180105000025.0,2,3.0
141,141,R5lavbU5t9O_8x-kbE8xVA-90.jpg,355180105000025.0,2,3.0
142,142,R5lavbU5t9O_8x-kbE8xVA-180.jpg,355180105000025.0,2,3.0
143,143,R5lavbU5t9O_8x-kbE8xVA-270.jpg,355180105000025.0,2,3.0
144,144,duChYzj6y8LE2n6STakKLw-0.jpg,354280005000001.0,2,5.0
145,145,duChYzj6y8LE2n6STakKLw-90.jpg,354280005000001.0,2,5.0
146,146,duChYzj6y8LE2n6STakKLw-180.jpg,354280005000001.0,2,5.0
147,147,duChYzj6y8LE2n6STakKLw-270.jpg,354280005000001.0,2,5.0
148,148,pWhTDlWBuwdcRdKjh3idLg-0.jpg,410020205000019.0,2,4.0
149,149,pWhTDlWBuwdcRdKjh3idLg-90.jpg,410020205000019.0,2,4.0
150,150,pWhTDlWBuwdcRdKjh3idLg-180.jpg,410020205000019.0,2,4.0
151,151,pWhTDlWBuwdcRdKjh3idLg-270.jpg,410020205000019.0,2,4.0
152,152,ODX61kAJc3BVua9ssvjc1w-0.jpg,354995305000002.0,2,5.0
153,153,ODX61kAJc3BVua9ssvjc1w-90.jpg,354995305000002.0,2,5.0
154,154,ODX61kAJc3BVua9ssvjc1w-180.jpg,354995305000002.0,2,5.0
155,155,ODX61kAJc3BVua9ssvjc1w-270.jpg,354995305000002.0,2,5.0
156,156,8D36sZegPhZFsQdeKuGSZw-0.jpg,354995305000010.0,2,5.0
157,157,8D36sZegPhZFsQdeKuGSZw-90.jpg,354995305000010.0,2,5.0
158,158,8D36sZegPhZFsQdeKuGSZw-180.jpg,354995305000010.0,2,5.0
159,159,8D36sZegPhZFsQdeKuGSZw-270.jpg,354995305000010.0,2,5.0
160,160,y43EVs1mCGMn0XVUjz8QGg-0.jpg,355350005000004.0,2,4.0
161,161,y43EVs1mCGMn0XVUjz8QGg-90.jpg,355350005000004.0,2,4.0
162,162,y43EVs1mCGMn0XVUjz8QGg-180.jpg,355350005000004.0,2,4.0
163,163,y43EVs1mCGMn0XVUjz8QGg-270.jpg,355350005000004.0,2,4.0
164,164,A5qyUfndYUxqS_V5azwaSg-0.jpg,410020205000018.0,2,3.0
165,165,A5qyUfndYUxqS_V5azwaSg-90.jpg,410020205000018.0,2,3.0
166,166,A5qyUfndYUxqS_V5azwaSg-180.jpg,410020205000018.0,2,3.0
167,167,A5qyUfndYUxqS_V5azwaSg-270.jpg,410020205000018.0,2,3.0
168,168,jE0zkCNi-WTtVHd2PfWZag-0.jpg,410310705000002.0,2,4.0
169,169,jE0zkCNi-WTtVHd2PfWZag-90.jpg,410310705000002.0,2,4.0
170,170,jE0zkCNi-WTtVHd2PfWZag-180.jpg,410310705000002.0,2,4.0
171,171,jE0zkCNi-WTtVHd2PfWZag-270.jpg,410310705000002.0,2,4.0
172,172,-8pBFMd9ppCqNEMyPvEfXA-0.jpg,410310705000001.0,2,4.0
173,173,-8pBFMd9ppCqNEMyPvEfXA-90.jpg,410310705000001.0,2,4.0
174,174,-8pBFMd9ppCqNEMyPvEfXA-180.jpg,410310705000001.0,2,4.0
175,175,-8pBFMd9ppCqNEMyPvEfXA-270.jpg,410310705000001.0,2,4.0
176,176,yywOgVD08klAC6LCJPv9Ew-0.jpg,410310705000019.0,2,4.0
177,177,yywOgVD08klAC6LCJPv9Ew-90.jpg,410310705000019.0,2,4.0
178,178,yywOgVD08klAC6LCJPv9Ew-180.jpg,410310705000019.0,2,4.0
179,179,yywOgVD08klAC6LCJPv9Ew-270.jpg,410310705000019.0,2,4.0
180,180,5rgIJauorY4s9ujgS8ZMPw-0.jpg,410310705000021.0,2,4.0
181,181,5rgIJauorY4s9ujgS8ZMPw-90.jpg,410310705000021.0,2,4.0
182,182,5rgIJauorY4s9ujgS8ZMPw-180.jpg,410310705000021.0,2,4.0
183,183,5rgIJauorY4s9ujgS8ZMPw-270.jpg,410310705000021.0,2,4.0
184,184,cc0_RKTUJcuwmO4p3OARpw-0.jpg,412788205000002.0,2,1.0
185,185,cc0_RKTUJcuwmO4p3OARpw-90.jpg,412788205000002.0,2,1.0
186,186,cc0_RKTUJcuwmO4p3OARpw-180.jpg,412788205000002.0,2,1.0
187,187,cc0_RKTUJcuwmO4p3OARpw-270.jpg,412788205000002.0,2,1.0
188,188,QfQSAnKimKVW-kC81bNdUw-0.jpg,411125805000003.0,2,4.0
189,189,QfQSAnKimKVW-kC81bNdUw-90.jpg,411125805000003.0,2,4.0
190,190,QfQSAnKimKVW-kC81bNdUw-180.jpg,411125805000003.0,2,4.0
191,191,QfQSAnKimKVW-kC81bNdUw-270.jpg,411125805000003.0,2,4.0
192,192,byZkvP3ZIIiOBdMEh33AGg-0.jpg,411125805000006.0,2,5.0
193,193,byZkvP3ZIIiOBdMEh33AGg-90.jpg,411125805000006.0,2,5.0
194,194,byZkvP3ZIIiOBdMEh33AGg-180.jpg,411125805000006.0,2,5.0
195,195,byZkvP3ZIIiOBdMEh33AGg-270.jpg,411125805000006.0,2,5.0
196,196,wxRkYMniA17gLp9wWH0Lbw-0.jpg,411125805000029.0,2,3.0
197,197,wxRkYMniA17gLp9wWH0Lbw-90.jpg,411125805000029.0,2,3.0
198,198,wxRkYMniA17gLp9wWH0Lbw-180.jpg,411125805000029.0,2,3.0
199,199,wxRkYMniA17gLp9wWH0Lbw-270.jpg,411125805000029.0,2,3.0
200,200,Pnhjwa3yDqql2Fp5LA7Jfw-0.jpg,411125805000016.0,2,4.0
201,201,Pnhjwa3yDqql2Fp5LA7Jfw-90.jpg,411125805000016.0,2,4.0
202,202,Pnhjwa3yDqql2Fp5LA7Jfw-180.jpg,411125805000016.0,2,4.0
203,203,Pnhjwa3yDqql2Fp5LA7Jfw-270.jpg,411125805000016.0,2,4.0
204,204,1XMxrZqc-Aq1UppbihJG8w-0.jpg,411125805000033.0,2,2.0
205,205,1XMxrZqc-Aq1UppbihJG8w-90.jpg,411125805000033.0,2,2.0
206,206,1XMxrZqc-Aq1UppbihJG8w-180.jpg,411125805000033.0,2,2.0
207,207,1XMxrZqc-Aq1UppbihJG8w-270.jpg,411125805000033.0,2,2.0
208,208,In7hubzNsldPgWMbDrVLaA-0.jpg,411125805000033.0,2,2.0
209,209,In7hubzNsldPgWMbDrVLaA-90.jpg,411125805000033.0,2,2.0
210,210,In7hubzNsldPgWMbDrVLaA-180.jpg,411125805000033.0,2,2.0
211,211,In7hubzNsldPgWMbDrVLaA-270.jpg,411125805000033.0,2,2.0
212,212,LcAPolEewldS85S_-m1w0w-0.jpg,411125805000004.0,2,3.0
213,213,LcAPolEewldS85S_-m1w0w-90.jpg,411125805000004.0,2,3.0
214,214,LcAPolEewldS85S_-m1w0w-180.jpg,411125805000004.0,2,3.0
215,215,LcAPolEewldS85S_-m1w0w-270.jpg,411125805000004.0,2,3.0
216,216,BemL17uPgVY22rTpsIgnJQ-0.jpg,411125805000013.0,2,4.0
217,217,BemL17uPgVY22rTpsIgnJQ-90.jpg,411125805000013.0,2,4.0
218,218,BemL17uPgVY22rTpsIgnJQ-180.jpg,411125805000013.0,2,4.0
219,219,BemL17uPgVY22rTpsIgnJQ-270.jpg,411125805000013.0,2,4.0
220,220,BnFfH5DmFOHb6OBYDSQTPw-0.jpg,411125805000014.0,2,3.0
221,221,BnFfH5DmFOHb6OBYDSQTPw-90.jpg,411125805000014.0,2,3.0
222,222,BnFfH5DmFOHb6OBYDSQTPw-180.jpg,411125805000014.0,2,3.0
223,223,BnFfH5DmFOHb6OBYDSQTPw-270.jpg,411125805000014.0,2,3.0
224,224,gmhOkq2rNuNIsEdCJ0qA1Q-0.jpg,412220605000003.0,2,4.0
225,225,gmhOkq2rNuNIsEdCJ0qA1Q-90.jpg,412220605000003.0,2,4.0
226,226,gmhOkq2rNuNIsEdCJ0qA1Q-180.jpg,412220605000003.0,2,4.0
227,227,gmhOkq2rNuNIsEdCJ0qA1Q-270.jpg,412220605000003.0,2,4.0
228,228,F34WgR9Fbn9nN0ZiT4Itpg-0.jpg,412220605000009.0,2,5.0
229,229,F34WgR9Fbn9nN0ZiT4Itpg-90.jpg,412220605000009.0,2,5.0
230,230,F34WgR9Fbn9nN0ZiT4Itpg-180.jpg,412220605000009.0,2,5.0
231,231,F34WgR9Fbn9nN0ZiT4Itpg-270.jpg,412220605000009.0,2,5.0
232,232,WVbjD52INwlFFrEVp9JxYA-0.jpg,412220605000007.0,2,5.0
233,233,WVbjD52INwlFFrEVp9JxYA-90.jpg,412220605000007.0,2,5.0
234,234,WVbjD52INwlFFrEVp9JxYA-180.jpg,412220605000007.0,2,5.0
235,235,WVbjD52INwlFFrEVp9JxYA-270.jpg,412220605000007.0,2,5.0
236,236,dB3Y-Yj_bzrtuPTDL2zNUA-0.jpg,412220605000005.0,2,5.0
237,237,dB3Y-Yj_bzrtuPTDL2zNUA-90.jpg,412220605000005.0,2,5.0
238,238,dB3Y-Yj_bzrtuPTDL2zNUA-180.jpg,412220605000005.0,2,5.0
239,239,dB3Y-Yj_bzrtuPTDL2zNUA-270.jpg,412220605000005.0,2,5.0
240,240,QSxiZvV8N8y7wB3vRiqvSg-0.jpg,412220605000044.0,2,3.0
241,241,QSxiZvV8N8y7wB3vRiqvSg-90.jpg,412220605000044.0,2,3.0
242,242,QSxiZvV8N8y7wB3vRiqvSg-180.jpg,412220605000044.0,2,3.0
243,243,QSxiZvV8N8y7wB3vRiqvSg-270.jpg,412220605000044.0,2,3.0
244,244,QSWyhKuhHb2ZRmKxrT4nwA-0.jpg,412220605000015.0,2,4.0
245,245,QSWyhKuhHb2ZRmKxrT4nwA-90.jpg,412220605000015.0,2,4.0
246,246,QSWyhKuhHb2ZRmKxrT4nwA-180.jpg,412220605000015.0,2,4.0
247,247,QSWyhKuhHb2ZRmKxrT4nwA-270.jpg,412220605000015.0,2,4.0
248,248,bH3MA4hMnwFHRLXzTiznPg-0.jpg,412220605000052.0,2,2.0
249,249,bH3MA4hMnwFHRLXzTiznPg-90.jpg,412220605000052.0,2,2.0
250,250,bH3MA4hMnwFHRLXzTiznPg-180.jpg,412220605000052.0,2,2.0
251,251,bH3MA4hMnwFHRLXzTiznPg-270.jpg,412220605000052.0,2,2.0
252,252,Op2PAxLC6BC6tRccZGK3Rw-0.jpg,412220605000052.0,2,2.0
253,253,Op2PAxLC6BC6tRccZGK3Rw-90.jpg,412220605000052.0,2,2.0
254,254,Op2PAxLC6BC6tRccZGK3Rw-180.jpg,412220605000052.0,2,2.0
255,255,Op2PAxLC6BC6tRccZGK3Rw-270.jpg,412220605000052.0,2,2.0
256,256,LBkXOJkys5rBGrVqwlEwvA-0.jpg,412220605000018.0,2,4.0
257,257,LBkXOJkys5rBGrVqwlEwvA-90.jpg,412220605000018.0,2,4.0
258,258,LBkXOJkys5rBGrVqwlEwvA-180.jpg,412220605000018.0,2,4.0
259,259,LBkXOJkys5rBGrVqwlEwvA-270.jpg,412220605000018.0,2,4.0
260,260,Xp6-FvBjDnHkMoIK-fK03Q-0.jpg,412220605000018.0,2,4.0
261,261,Xp6-FvBjDnHkMoIK-fK03Q-90.jpg,412220605000018.0,2,4.0
262,262,Xp6-FvBjDnHkMoIK-fK03Q-180.jpg,412220605000018.0,2,4.0
263,263,Xp6-FvBjDnHkMoIK-fK03Q-270.jpg,412220605000018.0,2,4.0
265,265,EIOJxYqRmLC__vKg9B_lLQ-0.jpg,350270505000022.0,2,5.0
266,266,EIOJxYqRmLC__vKg9B_lLQ-90.jpg,350270505000022.0,2,5.0
267,267,EIOJxYqRmLC__vKg9B_lLQ-180.jpg,350270505000022.0,2,5.0
268,268,EIOJxYqRmLC__vKg9B_lLQ-270.jpg,350270505000022.0,2,5.0
269,269,OJ12wC7Wghg_NygMIpHxVQ-0.jpg,350925405000038.0,2,3.0
270,270,OJ12wC7Wghg_NygMIpHxVQ-90.jpg,350925405000038.0,2,3.0
271,271,OJ12wC7Wghg_NygMIpHxVQ-180.jpg,350925405000038.0,2,3.0
272,272,OJ12wC7Wghg_NygMIpHxVQ-270.jpg,350925405000038.0,2,3.0
273,273,kavqbYDL_JuI8Ex-eEP1-w-0.jpg,350990805000002.0,2,4.0
274,274,kavqbYDL_JuI8Ex-eEP1-w-90.jpg,350990805000002.0,2,4.0
275,275,kavqbYDL_JuI8Ex-eEP1-w-180.jpg,350990805000002.0,2,4.0
276,276,kavqbYDL_JuI8Ex-eEP1-w-270.jpg,350990805000002.0,2,4.0
277,277,zM623_Kk1b9mDx4C9u2Gag-0.jpg,352030105000010.0,2,5.0
278,278,zM623_Kk1b9mDx4C9u2Gag-90.jpg,352030105000010.0,2,5.0
279,279,zM623_Kk1b9mDx4C9u2Gag-180.jpg,352030105000010.0,2,5.0
280,280,zM623_Kk1b9mDx4C9u2Gag-270.jpg,352030105000010.0,2,5.0
281,281,oICKYomFZhBDqLjnsVMDGw-0.jpg,352030105000050.0,2,5.0
282,282,oICKYomFZhBDqLjnsVMDGw-90.jpg,352030105000050.0,2,5.0
283,283,oICKYomFZhBDqLjnsVMDGw-180.jpg,352030105000050.0,2,5.0
284,284,oICKYomFZhBDqLjnsVMDGw-270.jpg,352030105000050.0,2,5.0
285,285,-yC_BtK2-j5AaqNxh5ZJCg-0.jpg,352042605000029.0,2,5.0
286,286,-yC_BtK2-j5AaqNxh5ZJCg-90.jpg,352042605000029.0,2,5.0
287,287,-yC_BtK2-j5AaqNxh5ZJCg-180.jpg,352042605000029.0,2,5.0
288,288,-yC_BtK2-j5AaqNxh5ZJCg-270.jpg,352042605000029.0,2,5.0
289,289,so-z92lOamEMSef53pb4pw-0.jpg,352042605000029.0,2,5.0
290,290,so-z92lOamEMSef53pb4pw-90.jpg,352042605000029.0,2,5.0
291,291,so-z92lOamEMSef53pb4pw-180.jpg,352042605000029.0,2,5.0
292,292,so-z92lOamEMSef53pb4pw-270.jpg,352042605000029.0,2,5.0
293,293,Z81IbLsYLK4j3wQfhOor0w-0.jpg,352042605000001.0,2,4.0
294,294,Z81IbLsYLK4j3wQfhOor0w-90.jpg,352042605000001.0,2,4.0
295,295,Z81IbLsYLK4j3wQfhOor0w-180.jpg,352042605000001.0,2,4.0
296,296,Z81IbLsYLK4j3wQfhOor0w-270.jpg,352042605000001.0,2,4.0
297,297,HHa7ZB-_vo5NNq4mdaQJDw-0.jpg,352042605000001.0,2,4.0
298,298,HHa7ZB-_vo5NNq4mdaQJDw-90.jpg,352042605000001.0,2,4.0
299,299,HHa7ZB-_vo5NNq4mdaQJDw-180.jpg,352042605000001.0,2,4.0
300,300,HHa7ZB-_vo5NNq4mdaQJDw-270.jpg,352042605000001.0,2,4.0
301,301,nfbIU0WllLZSv2JyuMjjEw-0.jpg,352042605000020.0,2,5.0
302,302,nfbIU0WllLZSv2JyuMjjEw-90.jpg,352042605000020.0,2,5.0
